"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"982","Native","Native 21",11,"disamb","fp","disamb fp",2,0,183,183,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"985","Native","Native 21",12,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"987","Native","Native 21",19,"disamb","fp","disamb fp",2,0,244,244,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"989","Native","Native 21",24,"disamb","fp","disamb fp",3,0,219,219,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"990","Native","Native 21",23,"disamb","fp","disamb fp",2,0,371,371,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"992","Native","Native 21",14,"disamb","fp","disamb fp",1,0,260,260,"Ambiguous","Consistent",0.5,-0.5,-0.5
"994","Native","Native 21",17,"disamb","fp","disamb fp",4,0,195,195,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"995","Native","Native 21",3,"disamb","fp","disamb fp",2,0,349,349,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"996","Native","Native 21",15,"disamb","fp","disamb fp",2,0,354,354,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1000","Native","Native 21",5,"disamb","fp","disamb fp",4,0,278,278,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1001","Native","Native 21",2,"disamb","fp","disamb fp",1,0,144,144,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1003","Native","Native 21",10,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1006","Native","Native 21",18,"disamb","fp","disamb fp",1,0,266,266,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1009","Native","Native 22",16,"disamb","fp","disamb fp",4,0,256,256,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1012","Native","Native 22",24,"disamb","fp","disamb fp",4,0,173,173,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1013","Native","Native 22",6,"disamb","fp","disamb fp",2,0,338,338,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1015","Native","Native 22",11,"disamb","fp","disamb fp",3,0,314,314,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1019","Native","Native 22",10,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1020","Native","Native 22",18,"disamb","fp","disamb fp",2,0,276,276,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1021","Native","Native 22",17,"disamb","fp","disamb fp",1,0,335,335,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1022","Native","Native 22",7,"disamb","fp","disamb fp",3,0,444,444,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1023","Native","Native 22",4,"disamb","fp","disamb fp",4,0,436,436,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1025","Native","Native 22",9,"disamb","fp","disamb fp",1,0,557,557,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1026","Native","Native 22",13,"disamb","fp","disamb fp",1,0,250,250,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1028","Native","Native 22",20,"disamb","fp","disamb fp",4,0,390,390,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1033","Native","Native 22",5,"disamb","fp","disamb fp",1,0,510,510,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1034","Native","Native 22",21,"disamb","fp","disamb fp",1,0,168,168,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1037","Native","Native 22",12,"disamb","fp","disamb fp",4,0,243,243,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1038","Native","Native 22",3,"disamb","fp","disamb fp",3,0,249,249,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1039","Native","Native 22",22,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1042","Native","Native 22",8,"disamb","fp","disamb fp",4,0,199,199,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1043","Native","Native 22",1,"disamb","fp","disamb fp",1,0,980,980,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1044","Native","Native 22",23,"disamb","fp","disamb fp",3,0,527,527,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1049","Native","Native 22",19,"disamb","fp","disamb fp",3,0,436,436,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1050","Native","Native 22",2,"disamb","fp","disamb fp",2,0,335,335,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1052","Native","Native 22",14,"disamb","fp","disamb fp",2,0,340,340,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1055","Native","Native 22",15,"disamb","fp","disamb fp",3,0,203,203,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1056","Native","Native 23",21,"disamb","fp","disamb fp",3,0,528,528,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1057","Native","Native 23",24,"disamb","fp","disamb fp",2,0,377,377,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1058","Native","Native 23",7,"disamb","fp","disamb fp",1,0,224,224,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1062","Native","Native 23",15,"disamb","fp","disamb fp",1,0,470,470,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1066","Native","Native 23",20,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1068","Native","Native 23",18,"disamb","fp","disamb fp",4,0,204,204,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1069","Native","Native 23",3,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1070","Native","Native 23",9,"disamb","fp","disamb fp",3,0,232,232,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1071","Native","Native 23",2,"disamb","fp","disamb fp",4,0,252,252,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1073","Native","Native 23",4,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1075","Native","Native 23",16,"disamb","fp","disamb fp",2,0,230,230,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1077","Native","Native 23",14,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1079","Native","Native 23",6,"disamb","fp","disamb fp",4,0,275,275,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1081","Native","Native 23",22,"disamb","fp","disamb fp",4,0,299,299,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1082","Native","Native 23",23,"disamb","fp","disamb fp",1,0,251,251,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1083","Native","Native 23",12,"disamb","fp","disamb fp",2,0,209,209,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1084","Native","Native 23",1,"disamb","fp","disamb fp",3,0,281,281,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1085","Native","Native 23",19,"disamb","fp","disamb fp",1,0,115,115,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1087","Native","Native 23",13,"disamb","fp","disamb fp",3,0,253,253,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1091","Native","Native 23",8,"disamb","fp","disamb fp",2,0,176,176,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1093","Native","Native 23",17,"disamb","fp","disamb fp",3,0,207,207,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1099","Native","Native 23",10,"disamb","fp","disamb fp",4,0,148,148,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1100","Native","Native 23",11,"disamb","fp","disamb fp",1,0,306,306,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1103","Native","Native 23",5,"disamb","fp","disamb fp",3,0,246,246,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1104","Native","Native 24",12,"disamb","fp","disamb fp",1,0,202,202,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1106","Native","Native 24",3,"disamb","fp","disamb fp",4,0,168,168,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1107","Native","Native 24",23,"disamb","fp","disamb fp",4,0,234,234,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1108","Native","Native 24",20,"disamb","fp","disamb fp",1,0,162,162,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1113","Native","Native 24",4,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1116","Native","Native 24",11,"disamb","fp","disamb fp",4,0,166,166,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1117","Native","Native 24",7,"disamb","fp","disamb fp",4,0,176,176,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1119","Native","Native 24",14,"disamb","fp","disamb fp",3,0,201,201,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1125","Native","Native 24",19,"disamb","fp","disamb fp",4,0,260,260,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1126","Native","Native 24",5,"disamb","fp","disamb fp",2,0,162,162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1130","Native","Native 24",16,"disamb","fp","disamb fp",1,0,199,199,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1131","Native","Native 24",21,"disamb","fp","disamb fp",2,0,187,187,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1133","Native","Native 24",10,"disamb","fp","disamb fp",3,0,93,93,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1135","Native","Native 24",17,"disamb","fp","disamb fp",2,0,187,187,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1137","Native","Native 24",15,"disamb","fp","disamb fp",4,0,179,179,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1138","Native","Native 24",8,"disamb","fp","disamb fp",1,0,218,218,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1139","Native","Native 24",1,"disamb","fp","disamb fp",2,0,198,198,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1142","Native","Native 24",2,"disamb","fp","disamb fp",3,0,196,196,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1144","Native","Native 24",13,"disamb","fp","disamb fp",2,0,155,155,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1145","Native","Native 24",9,"disamb","fp","disamb fp",2,0,214,214,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1146","Native","Native 24",18,"disamb","fp","disamb fp",3,0,191,191,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1149","Native","Native 24",6,"disamb","fp","disamb fp",3,0,167,167,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1150","Native","Native 24",24,"disamb","fp","disamb fp",1,0,231,231,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1151","Native","Native 24",22,"disamb","fp","disamb fp",3,0,155,155,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1152","Native","Native 25",21,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1153","Native","Native 25",22,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1155","Native","Native 25",19,"disamb","fp","disamb fp",1,0,176,176,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1158","Native","Native 25",6,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1159","Native","Native 25",13,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1161","Native","Native 25",8,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1162","Native","Native 25",3,"disamb","fp","disamb fp",1,0,156,156,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1163","Native","Native 25",20,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1164","Native","Native 25",1,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1165","Native","Native 25",17,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1167","Native","Native 25",5,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1169","Native","Native 25",12,"disamb","fp","disamb fp",2,0,206,206,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1171","Native","Native 25",16,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1173","Native","Native 25",24,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1174","Native","Native 25",11,"disamb","fp","disamb fp",1,0,279,279,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1175","Native","Native 25",2,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1177","Native","Native 25",23,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1180","Native","Native 25",7,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1188","Native","Native 25",10,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1189","Native","Native 25",4,"disamb","fp","disamb fp",2,0,386,386,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1190","Native","Native 25",18,"disamb","fp","disamb fp",4,0,421,421,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1193","Native","Native 25",14,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1196","Native","Native 25",15,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1198","Native","Native 25",9,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1204","Native","Native 26",3,"disamb","fp","disamb fp",2,0,217,217,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1208","Native","Native 26",18,"disamb","fp","disamb fp",1,0,270,270,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1209","Native","Native 26",9,"disamb","fp","disamb fp",4,0,229,229,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1210","Native","Native 26",15,"disamb","fp","disamb fp",2,0,193,193,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1211","Native","Native 26",24,"disamb","fp","disamb fp",3,0,342,342,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1212","Native","Native 26",5,"disamb","fp","disamb fp",4,0,192,192,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1213","Native","Native 26",20,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1215","Native","Native 26",8,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1217","Native","Native 26",14,"disamb","fp","disamb fp",1,0,172,172,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1218","Native","Native 26",13,"disamb","fp","disamb fp",4,0,199,199,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1219","Native","Native 26",17,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1220","Native","Native 26",22,"disamb","fp","disamb fp",1,0,326,326,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1221","Native","Native 26",19,"disamb","fp","disamb fp",2,0,198,198,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1223","Native","Native 26",7,"disamb","fp","disamb fp",2,0,171,171,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1227","Native","Native 26",10,"disamb","fp","disamb fp",1,0,243,243,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1229","Native","Native 26",2,"disamb","fp","disamb fp",1,0,255,255,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1231","Native","Native 26",4,"disamb","fp","disamb fp",3,0,293,293,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1232","Native","Native 26",12,"disamb","fp","disamb fp",3,0,260,260,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1234","Native","Native 26",16,"disamb","fp","disamb fp",3,0,164,164,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1236","Native","Native 26",6,"disamb","fp","disamb fp",1,0,335,335,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1237","Native","Native 26",11,"disamb","fp","disamb fp",2,0,124,124,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1238","Native","Native 26",21,"disamb","fp","disamb fp",4,0,189,189,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1242","Native","Native 26",23,"disamb","fp","disamb fp",2,0,206,206,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1245","Native","Native 26",1,"disamb","fp","disamb fp",4,0,203,203,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1249","Native","Native 27",8,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1250","Native","Native 27",12,"disamb","fp","disamb fp",4,0,162,162,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1251","Native","Native 27",11,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1252","Native","Native 27",6,"disamb","fp","disamb fp",2,0,207,207,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1254","Native","Native 27",14,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1255","Native","Native 27",10,"disamb","fp","disamb fp",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1263","Native","Native 27",15,"disamb","fp","disamb fp",3,0,216,216,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1265","Native","Native 27",20,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1266","Native","Native 27",13,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1267","Native","Native 27",21,"disamb","fp","disamb fp",1,0,391,391,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1272","Native","Native 27",16,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1273","Native","Native 27",23,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1274","Native","Native 27",7,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1275","Native","Native 27",1,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1277","Native","Native 27",18,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1279","Native","Native 27",19,"disamb","fp","disamb fp",3,0,199,199,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1280","Native","Native 27",22,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1281","Native","Native 27",4,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1284","Native","Native 27",17,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1290","Native","Native 27",24,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1292","Native","Native 27",9,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1293","Native","Native 27",2,"disamb","fp","disamb fp",2,0,195,195,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1294","Native","Native 27",5,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1295","Native","Native 27",3,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1300","Native","Native 28",17,"disamb","fp","disamb fp",2,0,119,119,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1302","Native","Native 28",10,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1308","Native","Native 28",18,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1309","Native","Native 28",9,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1310","Native","Native 28",15,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1314","Native","Native 28",1,"disamb","fp","disamb fp",2,0,448,448,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1315","Native","Native 28",22,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1316","Native","Native 28",19,"disamb","fp","disamb fp",4,0,610,610,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1317","Native","Native 28",23,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1320","Native","Native 28",7,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1321","Native","Native 28",2,"disamb","fp","disamb fp",3,0,304,304,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1323","Native","Native 28",20,"disamb","fp","disamb fp",1,0,342,342,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1325","Native","Native 28",11,"disamb","fp","disamb fp",4,0,443,443,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1326","Native","Native 28",8,"disamb","fp","disamb fp",1,0,350,350,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1329","Native","Native 28",21,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1330","Native","Native 28",14,"disamb","fp","disamb fp",3,0,326,326,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1333","Native","Native 28",12,"disamb","fp","disamb fp",1,0,319,319,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1334","Native","Native 28",5,"disamb","fp","disamb fp",2,0,189,189,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1335","Native","Native 28",24,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1336","Native","Native 28",4,"disamb","fp","disamb fp",1,0,204,204,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1337","Native","Native 28",13,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1338","Native","Native 28",3,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1340","Native","Native 28",16,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1342","Native","Native 28",6,"disamb","fp","disamb fp",3,0,207,207,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1344","Native","Native 29",9,"disamb","fp","disamb fp",3,0,103,103,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1345","Native","Native 29",22,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1346","Native","Native 29",11,"disamb","fp","disamb fp",1,0,84,84,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1348","Native","Native 29",5,"disamb","fp","disamb fp",3,0,205,205,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1350","Native","Native 29",24,"disamb","fp","disamb fp",2,0,318,318,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1353","Native","Native 29",1,"disamb","fp","disamb fp",3,0,202,202,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1354","Native","Native 29",16,"disamb","fp","disamb fp",2,0,350,350,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1355","Native","Native 29",15,"disamb","fp","disamb fp",1,0,229,229,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1360","Native","Native 29",2,"disamb","fp","disamb fp",4,0,190,190,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1363","Native","Native 29",18,"disamb","fp","disamb fp",4,0,239,239,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1367","Native","Native 29",6,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1369","Native","Native 29",19,"disamb","fp","disamb fp",1,0,443,443,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1370","Native","Native 29",8,"disamb","fp","disamb fp",2,0,302,302,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1374","Native","Native 29",17,"disamb","fp","disamb fp",3,0,207,207,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1376","Native","Native 29",14,"disamb","fp","disamb fp",4,0,298,298,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1377","Native","Native 29",10,"disamb","fp","disamb fp",4,0,315,315,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1379","Native","Native 29",13,"disamb","fp","disamb fp",3,0,196,196,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1380","Native","Native 29",12,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1381","Native","Native 29",23,"disamb","fp","disamb fp",1,0,487,487,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1382","Native","Native 29",7,"disamb","fp","disamb fp",1,0,265,265,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1385","Native","Native 29",21,"disamb","fp","disamb fp",3,0,249,249,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1386","Native","Native 29",3,"disamb","fp","disamb fp",1,0,376,376,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1388","Native","Native 29",20,"disamb","fp","disamb fp",2,0,394,394,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1389","Native","Native 29",4,"disamb","fp","disamb fp",2,0,163,163,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1395","Native","Native 30",9,"disamb","fp","disamb fp",4,0,130,130,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1397","Native","Native 30",17,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1398","Native","Native 30",13,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1400","Native","Native 30",22,"disamb","fp","disamb fp",1,0,440,440,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1402","Native","Native 30",6,"disamb","fp","disamb fp",1,0,505,505,"Ambiguous","Consistent",0.5,-0.5,-0.5
"1405","Native","Native 30",19,"disamb","fp","disamb fp",2,0,347,347,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1406","Native","Native 30",24,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1408","Native","Native 30",23,"disamb","fp","disamb fp",2,0,189,189,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"1409","Native","Native 30",20,"disamb","fp","disamb fp",3,0,445,445,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"1416","Native","Native 30",21,"disamb","fp","disamb fp",4,0,210,210,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"1417","Native","Native 30",7,"disamb","fp","disamb fp",2,0,192,192,"Unambiguous","Consistent",-0.5,-0.5,-0.5
