"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"19179","Native","Native 40",5,"spillover","rp","spillover rp",1,0,643,643,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19182","Native","Native 40",7,"spillover","rp","spillover rp",3,0,913,913,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19184","Native","Native 40",4,"spillover","rp","spillover rp",4,0,299,299,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19185","Native","Native 40",1,"spillover","rp","spillover rp",1,0,354,354,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19186","Native","Native 40",22,"spillover","rp","spillover rp",2,0,408,408,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19189","Native","Native 40",20,"spillover","rp","spillover rp",4,0,560,560,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19190","Native","Native 40",3,"spillover","rp","spillover rp",3,0,364,364,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"45967","Non-Native","Non-Native 1",16,"spillover","rp","spillover rp",4,0,259,259,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"45968","Non-Native","Non-Native 1",6,"spillover","rp","spillover rp",2,0,409,409,"Unambiguous","Consistent",-0.5,-0.5,0.5
"45970","Non-Native","Non-Native 1",9,"spillover","rp","spillover rp",1,0,1010,1010,"Ambiguous","Consistent",0.5,-0.5,0.5
"45973","Non-Native","Non-Native 1",13,"spillover","rp","spillover rp",1,0,1106,1106,"Ambiguous","Consistent",0.5,-0.5,0.5
"45974","Non-Native","Non-Native 1",22,"spillover","rp","spillover rp",2,0,461,461,"Unambiguous","Consistent",-0.5,-0.5,0.5
"45979","Non-Native","Non-Native 1",21,"spillover","rp","spillover rp",1,0,651,651,"Ambiguous","Consistent",0.5,-0.5,0.5
"45980","Non-Native","Non-Native 1",5,"spillover","rp","spillover rp",1,0,510,510,"Ambiguous","Consistent",0.5,-0.5,0.5
"45981","Non-Native","Non-Native 1",17,"spillover","rp","spillover rp",1,0,776,776,"Ambiguous","Consistent",0.5,-0.5,0.5
"45982","Non-Native","Non-Native 1",15,"spillover","rp","spillover rp",3,0,689,689,"Ambiguous","Inconsistent",0.5,0.5,0.5
"45986","Non-Native","Non-Native 1",8,"spillover","rp","spillover rp",4,0,1246,1246,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"45987","Non-Native","Non-Native 1",23,"spillover","rp","spillover rp",3,0,509,509,"Ambiguous","Inconsistent",0.5,0.5,0.5
"45989","Non-Native","Non-Native 1",12,"spillover","rp","spillover rp",4,0,500,500,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"45993","Non-Native","Non-Native 1",19,"spillover","rp","spillover rp",3,0,289,289,"Ambiguous","Inconsistent",0.5,0.5,0.5
"45995","Non-Native","Non-Native 1",2,"spillover","rp","spillover rp",2,0,781,781,"Unambiguous","Consistent",-0.5,-0.5,0.5
"45998","Non-Native","Non-Native 1",10,"spillover","rp","spillover rp",2,0,245,245,"Unambiguous","Consistent",-0.5,-0.5,0.5
"45999","Non-Native","Non-Native 1",1,"spillover","rp","spillover rp",1,0,638,638,"Ambiguous","Consistent",0.5,-0.5,0.5
"46000","Non-Native","Non-Native 1",11,"spillover","rp","spillover rp",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46001","Non-Native","Non-Native 1",4,"spillover","rp","spillover rp",4,0,901,901,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46002","Non-Native","Non-Native 1",18,"spillover","rp","spillover rp",2,0,481,481,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46003","Non-Native","Non-Native 1",3,"spillover","rp","spillover rp",3,0,328,328,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46009","Non-Native","Non-Native 1",14,"spillover","rp","spillover rp",2,0,510,510,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46010","Non-Native","Non-Native 1",24,"spillover","rp","spillover rp",4,0,443,443,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46012","Non-Native","Non-Native 1",7,"spillover","rp","spillover rp",3,0,271,271,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46016","Non-Native","Non-Native 2",16,"spillover","rp","spillover rp",1,0,231,231,"Ambiguous","Consistent",0.5,-0.5,0.5
"46017","Non-Native","Non-Native 2",8,"spillover","rp","spillover rp",1,0,581,581,"Ambiguous","Consistent",0.5,-0.5,0.5
"46021","Non-Native","Non-Native 2",21,"spillover","rp","spillover rp",2,0,689,689,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46023","Non-Native","Non-Native 2",1,"spillover","rp","spillover rp",2,0,824,824,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46027","Non-Native","Non-Native 2",3,"spillover","rp","spillover rp",4,0,1010,1010,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46030","Non-Native","Non-Native 2",9,"spillover","rp","spillover rp",2,0,968,968,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46031","Non-Native","Non-Native 2",7,"spillover","rp","spillover rp",4,0,1704,1704,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46033","Non-Native","Non-Native 2",13,"spillover","rp","spillover rp",2,0,947,947,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46037","Non-Native","Non-Native 2",5,"spillover","rp","spillover rp",2,0,518,518,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46040","Non-Native","Non-Native 2",4,"spillover","rp","spillover rp",1,0,561,561,"Ambiguous","Consistent",0.5,-0.5,0.5
"46041","Non-Native","Non-Native 2",24,"spillover","rp","spillover rp",1,0,822,822,"Ambiguous","Consistent",0.5,-0.5,0.5
"46043","Non-Native","Non-Native 2",6,"spillover","rp","spillover rp",3,0,578,578,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46044","Non-Native","Non-Native 2",20,"spillover","rp","spillover rp",1,0,959,959,"Ambiguous","Consistent",0.5,-0.5,0.5
"46046","Non-Native","Non-Native 2",11,"spillover","rp","spillover rp",4,0,575,575,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46047","Non-Native","Non-Native 2",10,"spillover","rp","spillover rp",3,0,571,571,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46048","Non-Native","Non-Native 2",15,"spillover","rp","spillover rp",4,0,729,729,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46049","Non-Native","Non-Native 2",12,"spillover","rp","spillover rp",1,0,1100,1100,"Ambiguous","Consistent",0.5,-0.5,0.5
"46050","Non-Native","Non-Native 2",17,"spillover","rp","spillover rp",2,0,514,514,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46052","Non-Native","Non-Native 2",23,"spillover","rp","spillover rp",4,0,715,715,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46053","Non-Native","Non-Native 2",18,"spillover","rp","spillover rp",3,0,902,902,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46054","Non-Native","Non-Native 2",19,"spillover","rp","spillover rp",4,0,248,248,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46055","Non-Native","Non-Native 2",22,"spillover","rp","spillover rp",3,0,1636,1636,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46057","Non-Native","Non-Native 2",14,"spillover","rp","spillover rp",3,0,411,411,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46059","Non-Native","Non-Native 2",2,"spillover","rp","spillover rp",3,0,579,579,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46062","Non-Native","Non-Native 3",9,"spillover","rp","spillover rp",3,0,586,586,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46063","Non-Native","Non-Native 3",14,"spillover","rp","spillover rp",4,0,678,678,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46064","Non-Native","Non-Native 3",21,"spillover","rp","spillover rp",3,0,360,360,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46067","Non-Native","Non-Native 3",4,"spillover","rp","spillover rp",2,0,442,442,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46068","Non-Native","Non-Native 3",3,"spillover","rp","spillover rp",1,0,655,655,"Ambiguous","Consistent",0.5,-0.5,0.5
"46070","Non-Native","Non-Native 3",6,"spillover","rp","spillover rp",4,0,445,445,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46071","Non-Native","Non-Native 3",18,"spillover","rp","spillover rp",4,0,729,729,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46072","Non-Native","Non-Native 3",15,"spillover","rp","spillover rp",1,0,406,406,"Ambiguous","Consistent",0.5,-0.5,0.5
"46075","Non-Native","Non-Native 3",23,"spillover","rp","spillover rp",1,0,1703,1703,"Ambiguous","Consistent",0.5,-0.5,0.5
"46079","Non-Native","Non-Native 3",1,"spillover","rp","spillover rp",3,0,562,562,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46080","Non-Native","Non-Native 3",13,"spillover","rp","spillover rp",3,0,766,766,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46083","Non-Native","Non-Native 3",2,"spillover","rp","spillover rp",4,0,435,435,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46086","Non-Native","Non-Native 3",22,"spillover","rp","spillover rp",4,0,2388,2388,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46088","Non-Native","Non-Native 3",20,"spillover","rp","spillover rp",2,0,657,657,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46089","Non-Native","Non-Native 3",10,"spillover","rp","spillover rp",4,0,1388,1388,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46090","Non-Native","Non-Native 3",8,"spillover","rp","spillover rp",2,0,449,449,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46091","Non-Native","Non-Native 3",19,"spillover","rp","spillover rp",1,0,416,416,"Ambiguous","Consistent",0.5,-0.5,0.5
"46093","Non-Native","Non-Native 3",17,"spillover","rp","spillover rp",3,0,472,472,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46098","Non-Native","Non-Native 3",16,"spillover","rp","spillover rp",2,0,237,237,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46101","Non-Native","Non-Native 3",7,"spillover","rp","spillover rp",1,0,950,950,"Ambiguous","Consistent",0.5,-0.5,0.5
"46102","Non-Native","Non-Native 3",12,"spillover","rp","spillover rp",2,0,482,482,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46105","Non-Native","Non-Native 3",5,"spillover","rp","spillover rp",3,0,378,378,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46106","Non-Native","Non-Native 3",24,"spillover","rp","spillover rp",2,0,513,513,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46108","Non-Native","Non-Native 3",11,"spillover","rp","spillover rp",1,0,266,266,"Ambiguous","Consistent",0.5,-0.5,0.5
"46110","Non-Native","Non-Native 4",20,"spillover","rp","spillover rp",3,0,2685,2685,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46111","Non-Native","Non-Native 4",18,"spillover","rp","spillover rp",1,0,1216,1216,"Ambiguous","Consistent",0.5,-0.5,0.5
"46112","Non-Native","Non-Native 4",2,"spillover","rp","spillover rp",1,0,648,648,"Ambiguous","Consistent",0.5,-0.5,0.5
"46114","Non-Native","Non-Native 4",24,"spillover","rp","spillover rp",3,0,861,861,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46116","Non-Native","Non-Native 4",7,"spillover","rp","spillover rp",2,0,351,351,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46118","Non-Native","Non-Native 4",21,"spillover","rp","spillover rp",4,0,331,331,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46119","Non-Native","Non-Native 4",5,"spillover","rp","spillover rp",4,0,335,335,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46120","Non-Native","Non-Native 4",19,"spillover","rp","spillover rp",2,0,171,171,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46122","Non-Native","Non-Native 4",12,"spillover","rp","spillover rp",3,0,2315,2315,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46123","Non-Native","Non-Native 4",4,"spillover","rp","spillover rp",3,0,920,920,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46125","Non-Native","Non-Native 4",1,"spillover","rp","spillover rp",4,0,595,595,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46126","Non-Native","Non-Native 4",17,"spillover","rp","spillover rp",4,0,480,480,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46133","Non-Native","Non-Native 4",8,"spillover","rp","spillover rp",3,0,401,401,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46135","Non-Native","Non-Native 4",16,"spillover","rp","spillover rp",3,0,266,266,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46136","Non-Native","Non-Native 4",14,"spillover","rp","spillover rp",1,0,1839,1839,"Ambiguous","Consistent",0.5,-0.5,0.5
"46137","Non-Native","Non-Native 4",3,"spillover","rp","spillover rp",2,0,341,341,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46138","Non-Native","Non-Native 4",13,"spillover","rp","spillover rp",4,0,1004,1004,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46140","Non-Native","Non-Native 4",6,"spillover","rp","spillover rp",1,0,110,110,"Ambiguous","Consistent",0.5,-0.5,0.5
"46145","Non-Native","Non-Native 4",11,"spillover","rp","spillover rp",2,0,519,519,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46147","Non-Native","Non-Native 4",10,"spillover","rp","spillover rp",1,0,705,705,"Ambiguous","Consistent",0.5,-0.5,0.5
"46149","Non-Native","Non-Native 4",15,"spillover","rp","spillover rp",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46152","Non-Native","Non-Native 4",23,"spillover","rp","spillover rp",2,0,220,220,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46156","Non-Native","Non-Native 4",9,"spillover","rp","spillover rp",4,0,354,354,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46157","Non-Native","Non-Native 4",22,"spillover","rp","spillover rp",1,0,381,381,"Ambiguous","Consistent",0.5,-0.5,0.5
"46158","Non-Native","Non-Native 5",4,"spillover","rp","spillover rp",4,0,2036,2036,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46159","Non-Native","Non-Native 5",18,"spillover","rp","spillover rp",2,0,1350,1350,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46160","Non-Native","Non-Native 5",15,"spillover","rp","spillover rp",3,0,405,405,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46162","Non-Native","Non-Native 5",22,"spillover","rp","spillover rp",2,0,547,547,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46164","Non-Native","Non-Native 5",17,"spillover","rp","spillover rp",1,0,767,767,"Ambiguous","Consistent",0.5,-0.5,0.5
"46165","Non-Native","Non-Native 5",14,"spillover","rp","spillover rp",2,0,536,536,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46168","Non-Native","Non-Native 5",12,"spillover","rp","spillover rp",4,0,507,507,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46173","Non-Native","Non-Native 5",7,"spillover","rp","spillover rp",3,0,629,629,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46174","Non-Native","Non-Native 5",11,"spillover","rp","spillover rp",3,0,862,862,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46176","Non-Native","Non-Native 5",16,"spillover","rp","spillover rp",4,0,273,273,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46177","Non-Native","Non-Native 5",1,"spillover","rp","spillover rp",1,0,452,452,"Ambiguous","Consistent",0.5,-0.5,0.5
"46179","Non-Native","Non-Native 5",6,"spillover","rp","spillover rp",2,0,774,774,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46181","Non-Native","Non-Native 5",24,"spillover","rp","spillover rp",4,0,825,825,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46182","Non-Native","Non-Native 5",21,"spillover","rp","spillover rp",1,0,582,582,"Ambiguous","Consistent",0.5,-0.5,0.5
"46183","Non-Native","Non-Native 5",19,"spillover","rp","spillover rp",3,0,538,538,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46184","Non-Native","Non-Native 5",2,"spillover","rp","spillover rp",2,0,208,208,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46186","Non-Native","Non-Native 5",3,"spillover","rp","spillover rp",3,0,538,538,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46190","Non-Native","Non-Native 5",9,"spillover","rp","spillover rp",1,0,219,219,"Ambiguous","Consistent",0.5,-0.5,0.5
"46191","Non-Native","Non-Native 5",23,"spillover","rp","spillover rp",3,0,536,536,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46192","Non-Native","Non-Native 5",8,"spillover","rp","spillover rp",4,0,607,607,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46193","Non-Native","Non-Native 5",13,"spillover","rp","spillover rp",1,0,2207,2207,"Ambiguous","Consistent",0.5,-0.5,0.5
"46196","Non-Native","Non-Native 5",5,"spillover","rp","spillover rp",1,0,194,194,"Ambiguous","Consistent",0.5,-0.5,0.5
"46201","Non-Native","Non-Native 5",10,"spillover","rp","spillover rp",2,0,440,440,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46205","Non-Native","Non-Native 6",17,"spillover","rp","spillover rp",2,0,617,617,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46206","Non-Native","Non-Native 6",2,"spillover","rp","spillover rp",3,0,849,849,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46207","Non-Native","Non-Native 6",19,"spillover","rp","spillover rp",4,0,821,821,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46208","Non-Native","Non-Native 6",6,"spillover","rp","spillover rp",3,0,260,260,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46213","Non-Native","Non-Native 6",14,"spillover","rp","spillover rp",3,0,1324,1324,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46214","Non-Native","Non-Native 6",9,"spillover","rp","spillover rp",2,0,563,563,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46215","Non-Native","Non-Native 6",7,"spillover","rp","spillover rp",4,0,820,820,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46216","Non-Native","Non-Native 6",4,"spillover","rp","spillover rp",1,0,980,980,"Ambiguous","Consistent",0.5,-0.5,0.5
"46217","Non-Native","Non-Native 6",20,"spillover","rp","spillover rp",1,0,550,550,"Ambiguous","Consistent",0.5,-0.5,0.5
"46219","Non-Native","Non-Native 6",1,"spillover","rp","spillover rp",2,0,929,929,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46220","Non-Native","Non-Native 6",8,"spillover","rp","spillover rp",1,0,609,609,"Ambiguous","Consistent",0.5,-0.5,0.5
"46221","Non-Native","Non-Native 6",3,"spillover","rp","spillover rp",4,0,1894,1894,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46223","Non-Native","Non-Native 6",16,"spillover","rp","spillover rp",1,0,2894,2894,"Ambiguous","Consistent",0.5,-0.5,0.5
"46224","Non-Native","Non-Native 6",5,"spillover","rp","spillover rp",2,0,1341,1341,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46225","Non-Native","Non-Native 6",24,"spillover","rp","spillover rp",1,0,971,971,"Ambiguous","Consistent",0.5,-0.5,0.5
"46228","Non-Native","Non-Native 6",15,"spillover","rp","spillover rp",4,0,659,659,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46230","Non-Native","Non-Native 6",13,"spillover","rp","spillover rp",2,0,1686,1686,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46232","Non-Native","Non-Native 6",10,"spillover","rp","spillover rp",3,0,425,425,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46233","Non-Native","Non-Native 6",23,"spillover","rp","spillover rp",4,0,719,719,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46234","Non-Native","Non-Native 6",18,"spillover","rp","spillover rp",3,0,404,404,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46237","Non-Native","Non-Native 6",11,"spillover","rp","spillover rp",4,0,518,518,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46246","Non-Native","Non-Native 6",21,"spillover","rp","spillover rp",2,0,642,642,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46247","Non-Native","Non-Native 6",22,"spillover","rp","spillover rp",3,0,624,624,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46252","Non-Native","Non-Native 6",12,"spillover","rp","spillover rp",1,0,1429,1429,"Ambiguous","Consistent",0.5,-0.5,0.5
"46253","Non-Native","Non-Native 7",15,"spillover","rp","spillover rp",1,0,971,971,"Ambiguous","Consistent",0.5,-0.5,0.5
"46255","Non-Native","Non-Native 7",3,"spillover","rp","spillover rp",1,0,351,351,"Ambiguous","Consistent",0.5,-0.5,0.5
"46256","Non-Native","Non-Native 7",19,"spillover","rp","spillover rp",1,0,1637,1637,"Ambiguous","Consistent",0.5,-0.5,0.5
"46260","Non-Native","Non-Native 7",20,"spillover","rp","spillover rp",2,0,264,264,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46262","Non-Native","Non-Native 7",14,"spillover","rp","spillover rp",4,0,581,581,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46263","Non-Native","Non-Native 7",9,"spillover","rp","spillover rp",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46268","Non-Native","Non-Native 7",4,"spillover","rp","spillover rp",2,0,418,418,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46269","Non-Native","Non-Native 7",24,"spillover","rp","spillover rp",2,0,270,270,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46270","Non-Native","Non-Native 7",13,"spillover","rp","spillover rp",3,0,667,667,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46271","Non-Native","Non-Native 7",17,"spillover","rp","spillover rp",3,0,693,693,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46272","Non-Native","Non-Native 7",11,"spillover","rp","spillover rp",1,0,455,455,"Ambiguous","Consistent",0.5,-0.5,0.5
"46278","Non-Native","Non-Native 7",5,"spillover","rp","spillover rp",3,0,584,584,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46279","Non-Native","Non-Native 7",1,"spillover","rp","spillover rp",3,0,476,476,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46281","Non-Native","Non-Native 7",18,"spillover","rp","spillover rp",4,0,237,237,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46282","Non-Native","Non-Native 7",6,"spillover","rp","spillover rp",4,0,246,246,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46286","Non-Native","Non-Native 7",21,"spillover","rp","spillover rp",3,0,1154,1154,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46287","Non-Native","Non-Native 7",10,"spillover","rp","spillover rp",4,0,282,282,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46289","Non-Native","Non-Native 7",22,"spillover","rp","spillover rp",4,0,292,292,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46290","Non-Native","Non-Native 7",12,"spillover","rp","spillover rp",2,0,1206,1206,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46293","Non-Native","Non-Native 7",2,"spillover","rp","spillover rp",4,0,2056,2056,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46295","Non-Native","Non-Native 7",7,"spillover","rp","spillover rp",1,0,466,466,"Ambiguous","Consistent",0.5,-0.5,0.5
"46296","Non-Native","Non-Native 7",8,"spillover","rp","spillover rp",2,0,298,298,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46298","Non-Native","Non-Native 7",16,"spillover","rp","spillover rp",2,0,564,564,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46299","Non-Native","Non-Native 7",23,"spillover","rp","spillover rp",1,0,519,519,"Ambiguous","Consistent",0.5,-0.5,0.5
"46302","Non-Native","Non-Native 8",7,"spillover","rp","spillover rp",2,0,400,400,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46303","Non-Native","Non-Native 8",20,"spillover","rp","spillover rp",3,0,410,410,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46305","Non-Native","Non-Native 8",5,"spillover","rp","spillover rp",4,0,427,427,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46307","Non-Native","Non-Native 8",12,"spillover","rp","spillover rp",3,0,445,445,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46309","Non-Native","Non-Native 8",23,"spillover","rp","spillover rp",2,0,494,494,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46310","Non-Native","Non-Native 8",22,"spillover","rp","spillover rp",1,0,295,295,"Ambiguous","Consistent",0.5,-0.5,0.5
"46312","Non-Native","Non-Native 8",17,"spillover","rp","spillover rp",4,0,467,467,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46317","Non-Native","Non-Native 8",24,"spillover","rp","spillover rp",3,0,318,318,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46319","Non-Native","Non-Native 8",15,"spillover","rp","spillover rp",2,0,330,330,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46321","Non-Native","Non-Native 8",1,"spillover","rp","spillover rp",4,0,291,291,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46322","Non-Native","Non-Native 8",11,"spillover","rp","spillover rp",2,0,216,216,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46324","Non-Native","Non-Native 8",9,"spillover","rp","spillover rp",4,0,341,341,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46326","Non-Native","Non-Native 8",3,"spillover","rp","spillover rp",2,0,400,400,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46327","Non-Native","Non-Native 8",6,"spillover","rp","spillover rp",1,0,272,272,"Ambiguous","Consistent",0.5,-0.5,0.5
"46330","Non-Native","Non-Native 8",10,"spillover","rp","spillover rp",1,0,210,210,"Ambiguous","Consistent",0.5,-0.5,0.5
"46332","Non-Native","Non-Native 8",16,"spillover","rp","spillover rp",3,0,253,253,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46334","Non-Native","Non-Native 8",13,"spillover","rp","spillover rp",4,0,343,343,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46336","Non-Native","Non-Native 8",4,"spillover","rp","spillover rp",3,0,382,382,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46337","Non-Native","Non-Native 8",19,"spillover","rp","spillover rp",2,0,1096,1096,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46338","Non-Native","Non-Native 8",8,"spillover","rp","spillover rp",3,0,350,350,"Ambiguous","Inconsistent",0.5,0.5,0.5
"46340","Non-Native","Non-Native 8",18,"spillover","rp","spillover rp",1,0,966,966,"Ambiguous","Consistent",0.5,-0.5,0.5
"46343","Non-Native","Non-Native 8",14,"spillover","rp","spillover rp",1,0,467,467,"Ambiguous","Consistent",0.5,-0.5,0.5
"46346","Non-Native","Non-Native 8",21,"spillover","rp","spillover rp",4,0,139,139,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46347","Non-Native","Non-Native 8",2,"spillover","rp","spillover rp",1,0,1084,1084,"Ambiguous","Consistent",0.5,-0.5,0.5
"46349","Non-Native","Non-Native 9",8,"spillover","rp","spillover rp",4,0,2012,2012,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46351","Non-Native","Non-Native 9",14,"spillover","rp","spillover rp",2,0,392,392,"Unambiguous","Consistent",-0.5,-0.5,0.5
"46353","Non-Native","Non-Native 9",12,"spillover","rp","spillover rp",4,0,478,478,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"46358","Non-Native","Non-Native 9",16,"spillover","rp","spillover rp",4,0,205,205,"Unambiguous","Inconsistent",-0.5,0.5,0.5
