"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"25906","Native","Native 20",11,"continuation","tt","continuation tt",1,0,121,121,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25908","Native","Native 21",21,"continuation","tt","continuation tt",4,0,277,277,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25910","Native","Native 21",1,"continuation","tt","continuation tt",4,0,741,741,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25914","Native","Native 21",7,"continuation","tt","continuation tt",2,0,363,363,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25915","Native","Native 21",16,"continuation","tt","continuation tt",3,0,235,235,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25916","Native","Native 21",6,"continuation","tt","continuation tt",1,0,410,410,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25917","Native","Native 21",13,"continuation","tt","continuation tt",4,0,704,704,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25918","Native","Native 21",20,"continuation","tt","continuation tt",3,0,661,661,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25920","Native","Native 21",4,"continuation","tt","continuation tt",3,0,385,385,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25923","Native","Native 21",8,"continuation","tt","continuation tt",3,0,377,377,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25925","Native","Native 21",9,"continuation","tt","continuation tt",4,0,367,367,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25926","Native","Native 21",22,"continuation","tt","continuation tt",1,0,550,550,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25929","Native","Native 21",11,"continuation","tt","continuation tt",2,0,343,343,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25932","Native","Native 21",12,"continuation","tt","continuation tt",3,0,790,790,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25934","Native","Native 21",19,"continuation","tt","continuation tt",2,0,222,222,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25936","Native","Native 21",24,"continuation","tt","continuation tt",3,0,144,144,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25937","Native","Native 21",23,"continuation","tt","continuation tt",2,0,220,220,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25939","Native","Native 21",14,"continuation","tt","continuation tt",1,0,185,185,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25941","Native","Native 21",17,"continuation","tt","continuation tt",4,0,227,227,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25942","Native","Native 21",3,"continuation","tt","continuation tt",2,0,572,572,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25943","Native","Native 21",15,"continuation","tt","continuation tt",2,0,186,186,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25947","Native","Native 21",5,"continuation","tt","continuation tt",4,0,444,444,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25948","Native","Native 21",2,"continuation","tt","continuation tt",1,0,149,149,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25950","Native","Native 21",10,"continuation","tt","continuation tt",1,0,551,551,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25953","Native","Native 21",18,"continuation","tt","continuation tt",1,0,187,187,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25956","Native","Native 22",16,"continuation","tt","continuation tt",4,0,479,479,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25959","Native","Native 22",24,"continuation","tt","continuation tt",4,0,755,755,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25960","Native","Native 22",6,"continuation","tt","continuation tt",2,0,716,716,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25962","Native","Native 22",11,"continuation","tt","continuation tt",3,0,220,220,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25966","Native","Native 22",10,"continuation","tt","continuation tt",2,0,648,648,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25967","Native","Native 22",18,"continuation","tt","continuation tt",2,0,331,331,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25968","Native","Native 22",17,"continuation","tt","continuation tt",1,0,670,670,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25969","Native","Native 22",7,"continuation","tt","continuation tt",3,0,632,632,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25970","Native","Native 22",4,"continuation","tt","continuation tt",4,0,212,212,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25972","Native","Native 22",9,"continuation","tt","continuation tt",1,0,1032,1032,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25973","Native","Native 22",13,"continuation","tt","continuation tt",1,0,904,904,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25975","Native","Native 22",20,"continuation","tt","continuation tt",4,0,1297,1297,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25980","Native","Native 22",5,"continuation","tt","continuation tt",1,0,221,221,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25981","Native","Native 22",21,"continuation","tt","continuation tt",1,0,316,316,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25984","Native","Native 22",12,"continuation","tt","continuation tt",4,0,878,878,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25985","Native","Native 22",3,"continuation","tt","continuation tt",3,0,1094,1094,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25986","Native","Native 22",22,"continuation","tt","continuation tt",2,0,405,405,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25989","Native","Native 22",8,"continuation","tt","continuation tt",4,0,510,510,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"25990","Native","Native 22",1,"continuation","tt","continuation tt",1,0,544,544,"Ambiguous","Consistent",0.5,-0.5,-0.5
"25991","Native","Native 22",23,"continuation","tt","continuation tt",3,0,859,859,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25996","Native","Native 22",19,"continuation","tt","continuation tt",3,0,688,688,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"25997","Native","Native 22",2,"continuation","tt","continuation tt",2,0,244,244,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"25999","Native","Native 22",14,"continuation","tt","continuation tt",2,0,375,375,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26002","Native","Native 22",15,"continuation","tt","continuation tt",3,0,462,462,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26003","Native","Native 23",21,"continuation","tt","continuation tt",3,0,584,584,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26004","Native","Native 23",24,"continuation","tt","continuation tt",2,0,221,221,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26005","Native","Native 23",7,"continuation","tt","continuation tt",1,0,214,214,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26009","Native","Native 23",15,"continuation","tt","continuation tt",1,0,260,260,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26013","Native","Native 23",20,"continuation","tt","continuation tt",2,0,412,412,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26015","Native","Native 23",18,"continuation","tt","continuation tt",4,0,1110,1110,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26016","Native","Native 23",3,"continuation","tt","continuation tt",1,0,818,818,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26017","Native","Native 23",9,"continuation","tt","continuation tt",3,0,709,709,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26018","Native","Native 23",2,"continuation","tt","continuation tt",4,0,207,207,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26020","Native","Native 23",4,"continuation","tt","continuation tt",2,0,560,560,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26022","Native","Native 23",16,"continuation","tt","continuation tt",2,0,250,250,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26024","Native","Native 23",14,"continuation","tt","continuation tt",4,0,395,395,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26026","Native","Native 23",6,"continuation","tt","continuation tt",4,0,1439,1439,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26028","Native","Native 23",22,"continuation","tt","continuation tt",4,0,230,230,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26029","Native","Native 23",23,"continuation","tt","continuation tt",1,0,238,238,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26030","Native","Native 23",12,"continuation","tt","continuation tt",2,0,244,244,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26031","Native","Native 23",1,"continuation","tt","continuation tt",3,0,373,373,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26032","Native","Native 23",19,"continuation","tt","continuation tt",1,0,358,358,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26034","Native","Native 23",13,"continuation","tt","continuation tt",3,0,176,176,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26038","Native","Native 23",8,"continuation","tt","continuation tt",2,0,256,256,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26040","Native","Native 23",17,"continuation","tt","continuation tt",3,0,210,210,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26046","Native","Native 23",10,"continuation","tt","continuation tt",4,0,715,715,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26047","Native","Native 23",11,"continuation","tt","continuation tt",1,0,161,161,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26050","Native","Native 23",5,"continuation","tt","continuation tt",3,0,223,223,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26051","Native","Native 24",12,"continuation","tt","continuation tt",1,0,267,267,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26053","Native","Native 24",3,"continuation","tt","continuation tt",4,0,167,167,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26054","Native","Native 24",23,"continuation","tt","continuation tt",4,0,195,195,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26055","Native","Native 24",20,"continuation","tt","continuation tt",1,0,166,166,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26060","Native","Native 24",4,"continuation","tt","continuation tt",1,0,179,179,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26063","Native","Native 24",11,"continuation","tt","continuation tt",4,0,173,173,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26064","Native","Native 24",7,"continuation","tt","continuation tt",4,0,388,388,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26066","Native","Native 24",14,"continuation","tt","continuation tt",3,0,275,275,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26072","Native","Native 24",19,"continuation","tt","continuation tt",4,0,246,246,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26073","Native","Native 24",5,"continuation","tt","continuation tt",2,0,201,201,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26077","Native","Native 24",16,"continuation","tt","continuation tt",1,0,460,460,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26078","Native","Native 24",21,"continuation","tt","continuation tt",2,0,285,285,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26080","Native","Native 24",10,"continuation","tt","continuation tt",3,0,195,195,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26082","Native","Native 24",17,"continuation","tt","continuation tt",2,0,188,188,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26084","Native","Native 24",15,"continuation","tt","continuation tt",4,0,182,182,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26085","Native","Native 24",8,"continuation","tt","continuation tt",1,0,223,223,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26086","Native","Native 24",1,"continuation","tt","continuation tt",2,0,224,224,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26089","Native","Native 24",2,"continuation","tt","continuation tt",3,0,486,486,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26091","Native","Native 24",13,"continuation","tt","continuation tt",2,0,149,149,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26092","Native","Native 24",9,"continuation","tt","continuation tt",2,0,248,248,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26093","Native","Native 24",18,"continuation","tt","continuation tt",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26096","Native","Native 24",6,"continuation","tt","continuation tt",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26097","Native","Native 24",24,"continuation","tt","continuation tt",1,0,193,193,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26098","Native","Native 24",22,"continuation","tt","continuation tt",3,0,256,256,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26099","Native","Native 25",21,"continuation","tt","continuation tt",3,0,445,445,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26100","Native","Native 25",22,"continuation","tt","continuation tt",4,0,862,862,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26102","Native","Native 25",19,"continuation","tt","continuation tt",1,0,868,868,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26105","Native","Native 25",6,"continuation","tt","continuation tt",4,0,498,498,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26106","Native","Native 25",13,"continuation","tt","continuation tt",3,0,209,209,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26108","Native","Native 25",8,"continuation","tt","continuation tt",2,0,428,428,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26109","Native","Native 25",3,"continuation","tt","continuation tt",1,0,227,227,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26110","Native","Native 25",20,"continuation","tt","continuation tt",2,0,566,566,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26111","Native","Native 25",1,"continuation","tt","continuation tt",3,0,1172,1172,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26112","Native","Native 25",17,"continuation","tt","continuation tt",3,0,247,247,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26114","Native","Native 25",5,"continuation","tt","continuation tt",3,0,223,223,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26116","Native","Native 25",12,"continuation","tt","continuation tt",2,0,606,606,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26118","Native","Native 25",16,"continuation","tt","continuation tt",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26120","Native","Native 25",24,"continuation","tt","continuation tt",2,0,180,180,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26121","Native","Native 25",11,"continuation","tt","continuation tt",1,0,323,323,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26122","Native","Native 25",2,"continuation","tt","continuation tt",4,0,504,504,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26124","Native","Native 25",23,"continuation","tt","continuation tt",1,0,218,218,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26127","Native","Native 25",7,"continuation","tt","continuation tt",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26135","Native","Native 25",10,"continuation","tt","continuation tt",4,0,177,177,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26136","Native","Native 25",4,"continuation","tt","continuation tt",2,0,390,390,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26137","Native","Native 25",18,"continuation","tt","continuation tt",4,0,913,913,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26140","Native","Native 25",14,"continuation","tt","continuation tt",4,0,438,438,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26143","Native","Native 25",15,"continuation","tt","continuation tt",1,0,511,511,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26145","Native","Native 25",9,"continuation","tt","continuation tt",3,0,302,302,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26151","Native","Native 26",3,"continuation","tt","continuation tt",2,0,917,917,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26155","Native","Native 26",18,"continuation","tt","continuation tt",1,0,593,593,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26156","Native","Native 26",9,"continuation","tt","continuation tt",4,0,3143,3143,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26157","Native","Native 26",15,"continuation","tt","continuation tt",2,0,286,286,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26158","Native","Native 26",24,"continuation","tt","continuation tt",3,0,776,776,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26159","Native","Native 26",5,"continuation","tt","continuation tt",4,0,422,422,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26160","Native","Native 26",20,"continuation","tt","continuation tt",3,0,1064,1064,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26162","Native","Native 26",8,"continuation","tt","continuation tt",3,0,1041,1041,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26164","Native","Native 26",14,"continuation","tt","continuation tt",1,0,750,750,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26165","Native","Native 26",13,"continuation","tt","continuation tt",4,0,816,816,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26166","Native","Native 26",17,"continuation","tt","continuation tt",4,0,545,545,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26167","Native","Native 26",22,"continuation","tt","continuation tt",1,0,189,189,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26168","Native","Native 26",19,"continuation","tt","continuation tt",2,0,325,325,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26170","Native","Native 26",7,"continuation","tt","continuation tt",2,0,1485,1485,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26174","Native","Native 26",10,"continuation","tt","continuation tt",1,0,362,362,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26176","Native","Native 26",2,"continuation","tt","continuation tt",1,0,92,92,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26178","Native","Native 26",4,"continuation","tt","continuation tt",3,0,1135,1135,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26179","Native","Native 26",12,"continuation","tt","continuation tt",3,0,384,384,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26181","Native","Native 26",16,"continuation","tt","continuation tt",3,0,513,513,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26183","Native","Native 26",6,"continuation","tt","continuation tt",1,0,231,231,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26184","Native","Native 26",11,"continuation","tt","continuation tt",2,0,420,420,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26185","Native","Native 26",21,"continuation","tt","continuation tt",4,0,181,181,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26189","Native","Native 26",23,"continuation","tt","continuation tt",2,0,260,260,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26192","Native","Native 26",1,"continuation","tt","continuation tt",4,0,1219,1219,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26196","Native","Native 27",8,"continuation","tt","continuation tt",4,0,845,845,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26197","Native","Native 27",12,"continuation","tt","continuation tt",4,0,1216,1216,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26198","Native","Native 27",11,"continuation","tt","continuation tt",3,0,515,515,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26199","Native","Native 27",6,"continuation","tt","continuation tt",2,0,190,190,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26201","Native","Native 27",14,"continuation","tt","continuation tt",2,0,142,142,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26202","Native","Native 27",10,"continuation","tt","continuation tt",2,0,158,158,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26210","Native","Native 27",15,"continuation","tt","continuation tt",3,0,1236,1236,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26212","Native","Native 27",20,"continuation","tt","continuation tt",4,0,309,309,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26213","Native","Native 27",13,"continuation","tt","continuation tt",1,0,407,407,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26214","Native","Native 27",21,"continuation","tt","continuation tt",1,0,147,147,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26219","Native","Native 27",16,"continuation","tt","continuation tt",4,0,161,161,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26220","Native","Native 27",23,"continuation","tt","continuation tt",3,0,130,130,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26221","Native","Native 27",7,"continuation","tt","continuation tt",3,0,290,290,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26222","Native","Native 27",1,"continuation","tt","continuation tt",1,0,827,827,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26224","Native","Native 27",18,"continuation","tt","continuation tt",2,0,462,462,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26226","Native","Native 27",19,"continuation","tt","continuation tt",3,0,195,195,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26227","Native","Native 27",22,"continuation","tt","continuation tt",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26228","Native","Native 27",4,"continuation","tt","continuation tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26231","Native","Native 27",17,"continuation","tt","continuation tt",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26237","Native","Native 27",24,"continuation","tt","continuation tt",4,0,325,325,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26239","Native","Native 27",9,"continuation","tt","continuation tt",1,0,598,598,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26240","Native","Native 27",2,"continuation","tt","continuation tt",2,0,167,167,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26241","Native","Native 27",5,"continuation","tt","continuation tt",1,0,157,157,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26242","Native","Native 27",3,"continuation","tt","continuation tt",3,0,144,144,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26247","Native","Native 28",17,"continuation","tt","continuation tt",2,0,638,638,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26249","Native","Native 28",10,"continuation","tt","continuation tt",3,0,783,783,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26255","Native","Native 28",18,"continuation","tt","continuation tt",3,0,258,258,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26256","Native","Native 28",9,"continuation","tt","continuation tt",2,0,794,794,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26257","Native","Native 28",15,"continuation","tt","continuation tt",4,0,527,527,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26261","Native","Native 28",1,"continuation","tt","continuation tt",2,0,387,387,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26262","Native","Native 28",22,"continuation","tt","continuation tt",3,0,488,488,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26263","Native","Native 28",19,"continuation","tt","continuation tt",4,0,196,196,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26264","Native","Native 28",23,"continuation","tt","continuation tt",4,0,196,196,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26267","Native","Native 28",7,"continuation","tt","continuation tt",4,0,597,597,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26268","Native","Native 28",2,"continuation","tt","continuation tt",3,0,377,377,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26270","Native","Native 28",20,"continuation","tt","continuation tt",1,0,236,236,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26272","Native","Native 28",11,"continuation","tt","continuation tt",4,0,234,234,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26273","Native","Native 28",8,"continuation","tt","continuation tt",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26276","Native","Native 28",21,"continuation","tt","continuation tt",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26277","Native","Native 28",14,"continuation","tt","continuation tt",3,0,194,194,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26280","Native","Native 28",12,"continuation","tt","continuation tt",1,0,696,696,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26281","Native","Native 28",5,"continuation","tt","continuation tt",2,0,394,394,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26282","Native","Native 28",24,"continuation","tt","continuation tt",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26283","Native","Native 28",4,"continuation","tt","continuation tt",1,0,255,255,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26284","Native","Native 28",13,"continuation","tt","continuation tt",2,0,285,285,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26285","Native","Native 28",3,"continuation","tt","continuation tt",4,0,459,459,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26287","Native","Native 28",16,"continuation","tt","continuation tt",1,0,183,183,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26289","Native","Native 28",6,"continuation","tt","continuation tt",3,0,728,728,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26291","Native","Native 29",9,"continuation","tt","continuation tt",3,0,493,493,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26292","Native","Native 29",22,"continuation","tt","continuation tt",4,0,1451,1451,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26293","Native","Native 29",11,"continuation","tt","continuation tt",1,0,243,243,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26295","Native","Native 29",5,"continuation","tt","continuation tt",3,0,211,211,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26297","Native","Native 29",24,"continuation","tt","continuation tt",2,0,406,406,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26300","Native","Native 29",1,"continuation","tt","continuation tt",3,0,341,341,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26301","Native","Native 29",16,"continuation","tt","continuation tt",2,0,916,916,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26302","Native","Native 29",15,"continuation","tt","continuation tt",1,0,469,469,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26307","Native","Native 29",2,"continuation","tt","continuation tt",4,0,434,434,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26310","Native","Native 29",18,"continuation","tt","continuation tt",4,0,1009,1009,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26314","Native","Native 29",6,"continuation","tt","continuation tt",4,0,397,397,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26316","Native","Native 29",19,"continuation","tt","continuation tt",1,0,215,215,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26317","Native","Native 29",8,"continuation","tt","continuation tt",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26321","Native","Native 29",17,"continuation","tt","continuation tt",3,0,444,444,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26323","Native","Native 29",14,"continuation","tt","continuation tt",4,0,440,440,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26324","Native","Native 29",10,"continuation","tt","continuation tt",4,0,833,833,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26326","Native","Native 29",13,"continuation","tt","continuation tt",3,0,365,365,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26327","Native","Native 29",12,"continuation","tt","continuation tt",2,0,268,268,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26328","Native","Native 29",23,"continuation","tt","continuation tt",1,0,177,177,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26329","Native","Native 29",7,"continuation","tt","continuation tt",1,0,344,344,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26332","Native","Native 29",21,"continuation","tt","continuation tt",3,0,328,328,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26333","Native","Native 29",3,"continuation","tt","continuation tt",1,0,647,647,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26335","Native","Native 29",20,"continuation","tt","continuation tt",2,0,633,633,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26336","Native","Native 29",4,"continuation","tt","continuation tt",2,0,283,283,"Unambiguous","Consistent",-0.5,-0.5,-0.5
