"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"16296","Native","Native 20",6,"continuation","rp","continuation rp",4,0,205,205,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16297","Native","Native 20",8,"continuation","rp","continuation rp",2,0,158,158,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16298","Native","Native 20",4,"continuation","rp","continuation rp",2,0,171,171,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16299","Native","Native 20",12,"continuation","rp","continuation rp",2,0,112,112,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16300","Native","Native 20",2,"continuation","rp","continuation rp",4,0,259,259,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16303","Native","Native 20",16,"continuation","rp","continuation rp",2,0,165,165,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16306","Native","Native 20",13,"continuation","rp","continuation rp",3,0,171,171,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16308","Native","Native 20",22,"continuation","rp","continuation rp",4,0,177,177,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16310","Native","Native 20",9,"continuation","rp","continuation rp",3,0,214,214,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16311","Native","Native 20",11,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16313","Native","Native 21",21,"continuation","rp","continuation rp",4,0,277,277,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16315","Native","Native 21",1,"continuation","rp","continuation rp",4,0,722,722,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16319","Native","Native 21",7,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16320","Native","Native 21",16,"continuation","rp","continuation rp",3,0,235,235,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16321","Native","Native 21",6,"continuation","rp","continuation rp",1,0,185,185,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16322","Native","Native 21",13,"continuation","rp","continuation rp",4,0,488,488,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16323","Native","Native 21",20,"continuation","rp","continuation rp",3,0,528,528,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16325","Native","Native 21",4,"continuation","rp","continuation rp",3,0,385,385,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16328","Native","Native 21",8,"continuation","rp","continuation rp",3,0,377,377,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16330","Native","Native 21",9,"continuation","rp","continuation rp",4,0,367,367,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16331","Native","Native 21",22,"continuation","rp","continuation rp",1,0,550,550,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16334","Native","Native 21",11,"continuation","rp","continuation rp",2,0,343,343,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16337","Native","Native 21",12,"continuation","rp","continuation rp",3,0,514,514,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16339","Native","Native 21",19,"continuation","rp","continuation rp",2,0,222,222,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16341","Native","Native 21",24,"continuation","rp","continuation rp",3,0,144,144,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16342","Native","Native 21",23,"continuation","rp","continuation rp",2,0,220,220,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16344","Native","Native 21",14,"continuation","rp","continuation rp",1,0,185,185,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16346","Native","Native 21",17,"continuation","rp","continuation rp",4,0,227,227,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16347","Native","Native 21",3,"continuation","rp","continuation rp",2,0,237,237,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16348","Native","Native 21",15,"continuation","rp","continuation rp",2,0,186,186,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16352","Native","Native 21",5,"continuation","rp","continuation rp",4,0,444,444,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16353","Native","Native 21",2,"continuation","rp","continuation rp",1,0,149,149,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16355","Native","Native 21",10,"continuation","rp","continuation rp",1,0,367,367,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16358","Native","Native 21",18,"continuation","rp","continuation rp",1,0,187,187,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16361","Native","Native 22",16,"continuation","rp","continuation rp",4,0,479,479,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16364","Native","Native 22",24,"continuation","rp","continuation rp",4,0,477,477,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16365","Native","Native 22",6,"continuation","rp","continuation rp",2,0,716,716,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16367","Native","Native 22",11,"continuation","rp","continuation rp",3,0,220,220,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16371","Native","Native 22",10,"continuation","rp","continuation rp",2,0,648,648,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16372","Native","Native 22",18,"continuation","rp","continuation rp",2,0,605,605,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16373","Native","Native 22",17,"continuation","rp","continuation rp",1,0,434,434,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16374","Native","Native 22",7,"continuation","rp","continuation rp",3,0,405,405,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16375","Native","Native 22",4,"continuation","rp","continuation rp",4,0,212,212,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16377","Native","Native 22",9,"continuation","rp","continuation rp",1,0,478,478,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16378","Native","Native 22",13,"continuation","rp","continuation rp",1,0,310,310,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16380","Native","Native 22",20,"continuation","rp","continuation rp",4,0,656,656,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16385","Native","Native 22",5,"continuation","rp","continuation rp",1,0,221,221,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16386","Native","Native 22",21,"continuation","rp","continuation rp",1,0,316,316,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16389","Native","Native 22",12,"continuation","rp","continuation rp",4,0,495,495,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16390","Native","Native 22",3,"continuation","rp","continuation rp",3,0,551,551,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16391","Native","Native 22",22,"continuation","rp","continuation rp",2,0,259,259,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16394","Native","Native 22",8,"continuation","rp","continuation rp",4,0,179,179,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16395","Native","Native 22",1,"continuation","rp","continuation rp",1,0,192,192,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16396","Native","Native 22",23,"continuation","rp","continuation rp",3,0,310,310,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16401","Native","Native 22",19,"continuation","rp","continuation rp",3,0,434,434,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16402","Native","Native 22",2,"continuation","rp","continuation rp",2,0,244,244,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16404","Native","Native 22",14,"continuation","rp","continuation rp",2,0,201,201,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16407","Native","Native 22",15,"continuation","rp","continuation rp",3,0,298,298,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16408","Native","Native 23",21,"continuation","rp","continuation rp",3,0,336,336,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16409","Native","Native 23",24,"continuation","rp","continuation rp",2,0,221,221,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16410","Native","Native 23",7,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16414","Native","Native 23",15,"continuation","rp","continuation rp",1,0,260,260,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16418","Native","Native 23",20,"continuation","rp","continuation rp",2,0,225,225,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16420","Native","Native 23",18,"continuation","rp","continuation rp",4,0,199,199,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16421","Native","Native 23",3,"continuation","rp","continuation rp",1,0,207,207,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16422","Native","Native 23",9,"continuation","rp","continuation rp",3,0,825,825,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16423","Native","Native 23",2,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16425","Native","Native 23",4,"continuation","rp","continuation rp",2,0,247,247,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16427","Native","Native 23",16,"continuation","rp","continuation rp",2,0,250,250,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16429","Native","Native 23",14,"continuation","rp","continuation rp",4,0,395,395,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16431","Native","Native 23",6,"continuation","rp","continuation rp",4,0,231,231,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16433","Native","Native 23",22,"continuation","rp","continuation rp",4,0,230,230,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16434","Native","Native 23",23,"continuation","rp","continuation rp",1,0,238,238,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16435","Native","Native 23",12,"continuation","rp","continuation rp",2,0,244,244,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16436","Native","Native 23",1,"continuation","rp","continuation rp",3,0,373,373,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16437","Native","Native 23",19,"continuation","rp","continuation rp",1,0,358,358,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16439","Native","Native 23",13,"continuation","rp","continuation rp",3,0,176,176,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16443","Native","Native 23",8,"continuation","rp","continuation rp",2,0,256,256,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16445","Native","Native 23",17,"continuation","rp","continuation rp",3,0,210,210,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16451","Native","Native 23",10,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16452","Native","Native 23",11,"continuation","rp","continuation rp",1,0,161,161,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16455","Native","Native 23",5,"continuation","rp","continuation rp",3,0,223,223,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16456","Native","Native 24",12,"continuation","rp","continuation rp",1,0,267,267,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16458","Native","Native 24",3,"continuation","rp","continuation rp",4,0,167,167,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16459","Native","Native 24",23,"continuation","rp","continuation rp",4,0,195,195,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16460","Native","Native 24",20,"continuation","rp","continuation rp",1,0,166,166,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16465","Native","Native 24",4,"continuation","rp","continuation rp",1,0,179,179,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16468","Native","Native 24",11,"continuation","rp","continuation rp",4,0,173,173,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16469","Native","Native 24",7,"continuation","rp","continuation rp",4,0,201,201,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16471","Native","Native 24",14,"continuation","rp","continuation rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16477","Native","Native 24",19,"continuation","rp","continuation rp",4,0,246,246,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16478","Native","Native 24",5,"continuation","rp","continuation rp",2,0,201,201,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16482","Native","Native 24",16,"continuation","rp","continuation rp",1,0,194,194,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16483","Native","Native 24",21,"continuation","rp","continuation rp",2,0,285,285,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16485","Native","Native 24",10,"continuation","rp","continuation rp",3,0,195,195,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16487","Native","Native 24",17,"continuation","rp","continuation rp",2,0,188,188,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16489","Native","Native 24",15,"continuation","rp","continuation rp",4,0,182,182,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16490","Native","Native 24",8,"continuation","rp","continuation rp",1,0,223,223,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16491","Native","Native 24",1,"continuation","rp","continuation rp",2,0,224,224,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16494","Native","Native 24",2,"continuation","rp","continuation rp",3,0,486,486,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16496","Native","Native 24",13,"continuation","rp","continuation rp",2,0,149,149,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16497","Native","Native 24",9,"continuation","rp","continuation rp",2,0,248,248,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16498","Native","Native 24",18,"continuation","rp","continuation rp",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16501","Native","Native 24",6,"continuation","rp","continuation rp",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16502","Native","Native 24",24,"continuation","rp","continuation rp",1,0,193,193,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16503","Native","Native 24",22,"continuation","rp","continuation rp",3,0,256,256,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16504","Native","Native 25",21,"continuation","rp","continuation rp",3,0,154,154,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16505","Native","Native 25",22,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16507","Native","Native 25",19,"continuation","rp","continuation rp",1,0,321,321,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16510","Native","Native 25",6,"continuation","rp","continuation rp",4,0,195,195,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16511","Native","Native 25",13,"continuation","rp","continuation rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16513","Native","Native 25",8,"continuation","rp","continuation rp",2,0,184,184,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16514","Native","Native 25",3,"continuation","rp","continuation rp",1,0,227,227,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16515","Native","Native 25",20,"continuation","rp","continuation rp",2,0,205,205,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16516","Native","Native 25",1,"continuation","rp","continuation rp",3,0,344,344,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16517","Native","Native 25",17,"continuation","rp","continuation rp",3,0,510,510,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16519","Native","Native 25",5,"continuation","rp","continuation rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16521","Native","Native 25",12,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16523","Native","Native 25",16,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16525","Native","Native 25",24,"continuation","rp","continuation rp",2,0,180,180,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16526","Native","Native 25",11,"continuation","rp","continuation rp",1,0,534,534,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16527","Native","Native 25",2,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16529","Native","Native 25",23,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16532","Native","Native 25",7,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16540","Native","Native 25",10,"continuation","rp","continuation rp",4,0,348,348,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16541","Native","Native 25",4,"continuation","rp","continuation rp",2,0,202,202,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16542","Native","Native 25",18,"continuation","rp","continuation rp",4,0,1760,1760,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16545","Native","Native 25",14,"continuation","rp","continuation rp",4,0,170,170,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16548","Native","Native 25",15,"continuation","rp","continuation rp",1,0,174,174,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16550","Native","Native 25",9,"continuation","rp","continuation rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16556","Native","Native 26",3,"continuation","rp","continuation rp",2,0,213,213,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16560","Native","Native 26",18,"continuation","rp","continuation rp",1,0,94,94,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16561","Native","Native 26",9,"continuation","rp","continuation rp",4,0,608,608,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16562","Native","Native 26",15,"continuation","rp","continuation rp",2,0,129,129,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16563","Native","Native 26",24,"continuation","rp","continuation rp",3,0,342,342,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16564","Native","Native 26",5,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16565","Native","Native 26",20,"continuation","rp","continuation rp",3,0,423,423,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16567","Native","Native 26",8,"continuation","rp","continuation rp",3,0,305,305,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16569","Native","Native 26",14,"continuation","rp","continuation rp",1,0,591,591,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16570","Native","Native 26",13,"continuation","rp","continuation rp",4,0,365,365,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16571","Native","Native 26",17,"continuation","rp","continuation rp",4,0,790,790,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16572","Native","Native 26",22,"continuation","rp","continuation rp",1,0,189,189,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16573","Native","Native 26",19,"continuation","rp","continuation rp",2,0,297,297,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16575","Native","Native 26",7,"continuation","rp","continuation rp",2,0,167,167,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16579","Native","Native 26",10,"continuation","rp","continuation rp",1,0,362,362,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16581","Native","Native 26",2,"continuation","rp","continuation rp",1,0,92,92,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16583","Native","Native 26",4,"continuation","rp","continuation rp",3,0,163,163,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16584","Native","Native 26",12,"continuation","rp","continuation rp",3,0,384,384,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16586","Native","Native 26",16,"continuation","rp","continuation rp",3,0,254,254,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16588","Native","Native 26",6,"continuation","rp","continuation rp",1,0,231,231,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16589","Native","Native 26",11,"continuation","rp","continuation rp",2,0,163,163,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16590","Native","Native 26",21,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16594","Native","Native 26",23,"continuation","rp","continuation rp",2,0,260,260,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16597","Native","Native 26",1,"continuation","rp","continuation rp",4,0,557,557,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16601","Native","Native 27",8,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16602","Native","Native 27",12,"continuation","rp","continuation rp",4,0,244,244,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16603","Native","Native 27",11,"continuation","rp","continuation rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16604","Native","Native 27",6,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16606","Native","Native 27",14,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16607","Native","Native 27",10,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16615","Native","Native 27",15,"continuation","rp","continuation rp",3,0,172,172,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16617","Native","Native 27",20,"continuation","rp","continuation rp",4,0,563,563,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16618","Native","Native 27",13,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16619","Native","Native 27",21,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16624","Native","Native 27",16,"continuation","rp","continuation rp",4,0,161,161,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16625","Native","Native 27",23,"continuation","rp","continuation rp",3,0,130,130,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16626","Native","Native 27",7,"continuation","rp","continuation rp",3,0,206,206,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16627","Native","Native 27",1,"continuation","rp","continuation rp",1,0,346,346,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16629","Native","Native 27",18,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16631","Native","Native 27",19,"continuation","rp","continuation rp",3,0,464,464,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16632","Native","Native 27",22,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16633","Native","Native 27",4,"continuation","rp","continuation rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16636","Native","Native 27",17,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16642","Native","Native 27",24,"continuation","rp","continuation rp",4,0,143,143,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16644","Native","Native 27",9,"continuation","rp","continuation rp",1,0,182,182,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16645","Native","Native 27",2,"continuation","rp","continuation rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16646","Native","Native 27",5,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16647","Native","Native 27",3,"continuation","rp","continuation rp",3,0,343,343,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16652","Native","Native 28",17,"continuation","rp","continuation rp",2,0,638,638,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16654","Native","Native 28",10,"continuation","rp","continuation rp",3,0,913,913,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16660","Native","Native 28",18,"continuation","rp","continuation rp",3,0,258,258,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16661","Native","Native 28",9,"continuation","rp","continuation rp",2,0,431,431,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16662","Native","Native 28",15,"continuation","rp","continuation rp",4,0,710,710,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16666","Native","Native 28",1,"continuation","rp","continuation rp",2,0,284,284,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16667","Native","Native 28",22,"continuation","rp","continuation rp",3,0,488,488,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16668","Native","Native 28",19,"continuation","rp","continuation rp",4,0,196,196,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16669","Native","Native 28",23,"continuation","rp","continuation rp",4,0,712,712,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16672","Native","Native 28",7,"continuation","rp","continuation rp",4,0,512,512,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16673","Native","Native 28",2,"continuation","rp","continuation rp",3,0,377,377,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16675","Native","Native 28",20,"continuation","rp","continuation rp",1,0,236,236,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16677","Native","Native 28",11,"continuation","rp","continuation rp",4,0,590,590,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16678","Native","Native 28",8,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16681","Native","Native 28",21,"continuation","rp","continuation rp",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16682","Native","Native 28",14,"continuation","rp","continuation rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16685","Native","Native 28",12,"continuation","rp","continuation rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16686","Native","Native 28",5,"continuation","rp","continuation rp",2,0,184,184,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16687","Native","Native 28",24,"continuation","rp","continuation rp",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16688","Native","Native 28",4,"continuation","rp","continuation rp",1,0,546,546,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16689","Native","Native 28",13,"continuation","rp","continuation rp",2,0,285,285,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16690","Native","Native 28",3,"continuation","rp","continuation rp",4,0,314,314,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16692","Native","Native 28",16,"continuation","rp","continuation rp",1,0,183,183,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16694","Native","Native 28",6,"continuation","rp","continuation rp",3,0,267,267,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16696","Native","Native 29",9,"continuation","rp","continuation rp",3,0,737,737,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16697","Native","Native 29",22,"continuation","rp","continuation rp",4,0,785,785,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16698","Native","Native 29",11,"continuation","rp","continuation rp",1,0,243,243,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16700","Native","Native 29",5,"continuation","rp","continuation rp",3,0,211,211,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16702","Native","Native 29",24,"continuation","rp","continuation rp",2,0,161,161,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16705","Native","Native 29",1,"continuation","rp","continuation rp",3,0,562,562,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16706","Native","Native 29",16,"continuation","rp","continuation rp",2,0,1020,1020,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16707","Native","Native 29",15,"continuation","rp","continuation rp",1,0,264,264,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16712","Native","Native 29",2,"continuation","rp","continuation rp",4,0,434,434,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16715","Native","Native 29",18,"continuation","rp","continuation rp",4,0,817,817,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16719","Native","Native 29",6,"continuation","rp","continuation rp",4,0,397,397,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"16721","Native","Native 29",19,"continuation","rp","continuation rp",1,0,215,215,"Ambiguous","Consistent",0.5,-0.5,-0.5
"16722","Native","Native 29",8,"continuation","rp","continuation rp",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"16726","Native","Native 29",17,"continuation","rp","continuation rp",3,0,444,444,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"16728","Native","Native 29",14,"continuation","rp","continuation rp",4,0,440,440,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
